elbow_angle,shoulder_angle,hip_angle,knee_angle,label
64.43912333276337,8.61107100692727,165.22353386330136,27.23932875120515,bicep_curl
61.00475546393997,8.681287070126467,162.64739218806415,47.98239632643031,bicep_curl
70.70278232977896,7.361430118311577,154.56747960706414,16.54452902572845,bicep_curl
99.93372881050142,20.24680726794838,149.196160102863,57.68206504452094,bicep_curl
98.01045118714377,16.262714642883367,160.12283492399723,37.419997202223286,bicep_curl
123.60830970708602,13.731827688756631,169.3656136841546,43.67996909900183,bicep_curl
156.6518715545782,21.792740284432504,155.86359406733402,62.248586068253424,bicep_curl
168.23992292688985,20.754734966771235,159.900333680662,67.33926168037658,bicep_curl
168.8082230310646,18.68899321202904,164.1607105314828,101.76849961251712,bicep_curl
177.85168947334537,6.594819708239779,159.81042354425924,39.42331502352668,bicep_curl
178.96951608978665,11.672186039587084,147.63711644826245,116.42604220994852,bicep_curl
173.916659697856,20.8906764746106,151.88422284558428,110.89828892710055,bicep_curl
135.59795436327352,25.05836476402146,176.60621127324026,84.81649459396027,bicep_curl
105.03655645245571,23.719057694654452,161.8985793424454,115.64885635805021,bicep_curl
104.03194661821571,24.560007076585215,164.7062257555114,67.96007696778588,bicep_curl
83.06426975080633,19.414257626368606,166.36757255186504,71.5727381956426,bicep_curl
84.18956735782224,21.118423119707803,173.99734109022836,78.20405216287892,bicep_curl
67.85128194993882,16.9281675490243,177.42179274582455,81.34238819811968,bicep_curl
80.75874043449167,15.268833606065936,170.8322405183454,74.72971520415655,bicep_curl
88.37602675781638,22.764014988735042,167.26983452428433,70.94308434298064,bicep_curl
106.22742573923432,19.073387619512236,165.62504785092796,68.74893615029418,bicep_curl
109.4862490155795,18.06003077490663,171.60442643400944,76.69870740308625,bicep_curl
150.22318067748367,21.335629811773774,174.82176882266944,78.37453830789354,bicep_curl
171.31323177809637,21.105824233770058,176.91657444012463,88.28745348368945,bicep_curl
170.8467928921094,20.58975411332665,175.260646178488,90.18183812509612,bicep_curl
176.62804527561323,9.62620270471477,169.66952699211936,95.54209128827415,bicep_curl
